TimeStamp,Active Power (kW),POA (W/m2),GHI (W/m2),Wind Speed (m/s),Wind Direction (DEG.),AMB TEMP,MOD TEMP,Humidity,Active Power (MW)
2026-07-13 09:45:00,1976.7246666666667,500.68742,531.9433333333333,2.7861866666666666,240.04738666666665,28.5,38.85333333333334,73.46666666666665,1.9767246666666667
2026-07-13 10:00:00,2311.141333333333,570.9964133333332,602.29422,2.6839066666666667,235.63034,28.74,40.720000000000006,72.33333333333333,2.311141333333333
2026-07-13 10:15:00,1969.918,470.9340333333333,491.23354,2.4929,248.82658666666669,28.90666666666667,39.38666666666667,72.1,1.9699179999999998
2026-07-13 10:30:00,2334.6893333333337,543.5298533333333,568.9905933333334,2.388993333333333,239.23208666666667,29.08,39.720000000000006,71.31999999999998,2.334689333333334
2026-07-13 10:45:00,2494.692666666667,576.6702733333333,599.1123200000001,2.6447666666666665,240.98806,29.48,42.16,69.74666666666667,2.494692666666667
2026-07-13 11:00:00,2743.284,656.85926,683.0803733333331,3.2032800000000003,249.25166666666664,29.86,43.74666666666666,68.89333333333335,2.743284
2026-07-13 11:15:00,2408.114666666667,557.3943266666666,573.46104,2.082953333333333,248.82881333333333,30.2,44.86666666666666,67.99333333333333,2.4081146666666666
2026-07-13 11:30:00,2650.7919999999995,630.6558333333334,648.2800733333333,2.3751799999999994,239.85672666666667,30.06,44.82666666666666,67.9,2.6507919999999996
2026-07-13 11:45:00,2833.0180000000005,743.9477200000001,766.0390533333333,2.4060666666666664,236.18005333333335,30.360000000000003,45.74,67.43333333333334,2.8330180000000005
2026-07-13 12:00:00,2753.1513333333337,676.5624000000001,687.9258466666666,2.4851,247.77239999999995,30.613333333333337,46.32000000000001,66.10666666666667,2.7531513333333337
2026-07-13 12:15:00,2853.2119999999995,671.5988133333334,687.0314999999999,2.0875533333333336,239.5874266666667,30.96,46.266666666666666,65.31333333333333,2.8532119999999996
2026-07-13 12:30:00,2336.6873333333333,545.1380733333333,571.7923133333333,2.8491866666666663,241.94506666666672,30.973333333333336,45.07333333333334,65.24666666666668,2.3366873333333333
2026-07-13 12:45:00,3298.885333333333,820.8316533333332,836.4597533333333,1.943313333333333,250.02320666666665,31.24,47.42666666666666,64.60000000000001,3.2988853333333332
2026-07-13 13:00:00,2252.2293333333337,548.8200533333334,563.1970999999999,1.95768,239.22466666666668,31.233333333333334,47.23333333333334,63.66666666666667,2.2522293333333336
2026-07-13 13:15:00,2902.348,664.5123933333332,681.3324933333332,1.83494,237.4256466666667,31.40666666666667,46.17333333333333,63.31999999999999,2.902348
2026-07-13 13:30:00,1970.8773333333336,470.69438666666673,487.8701066666666,1.6737399999999998,244.64248666666663,31.326666666666664,44.87333333333333,63.18,1.9708773333333336
2026-07-13 13:45:00,3250.55,793.4293266666665,823.4765666666667,2.2521,250.7346533333333,31.90666666666667,47.76,62.36,3.25055
2026-07-13 14:00:00,3304.4553333333333,795.9305133333331,826.6600866666668,2.40008,251.2554333333333,32.506666666666675,51.07333333333333,59.60666666666668,3.3044553333333333
2026-07-13 14:15:00,3116.247333333333,742.1226866666668,781.6123066666667,1.946566666666667,222.95932,32.46666666666666,50.43333333333333,59.22666666666667,3.116247333333333
2026-07-13 14:30:00,2301.877142857143,560.9072285714286,593.53335,2.251064285714285,230.9547571428571,32.285714285714285,47.15714285714286,59.33571428571429,2.301877142857143
2026-07-13 14:45:00,2414.2293333333337,561.3437200000001,582.8362799999999,2.3145933333333333,233.00488,32.233333333333334,46.79333333333334,60.01333333333333,2.4142293333333336
2026-07-13 15:00:00,2444.465333333333,549.3107066666668,594.7780866666668,1.90652,233.6658866666667,32.20666666666667,44.92666666666666,59.786666666666655,2.444465333333333
2026-07-13 15:15:00,2573.094545454546,599.4255454545454,645.4788363636363,2.8505545454545453,242.60821818181824,32.39090909090909,45.40909090909091,59.1,2.5730945454545457
2026-07-13 15:30:00,2099.433,480.0574500000001,516.19636,2.3888100000000003,232.62059,32.08,43.25,59.080000000000005,2.099433
2026-07-13 15:45:00,2159.7166666666667,482.5387133333333,526.70358,2.3270466666666665,232.98409333333333,32.09999999999999,42.833333333333336,59.56666666666668,2.1597166666666667
2026-07-13 16:00:00,1779.8080000000002,413.29566000000005,455.41691333333335,2.1960133333333336,232.9017666666667,32.013333333333335,41.68666666666666,59.42,1.7798080000000003
2026-07-13 16:15:00,1430.862,326.3725933333333,359.88108000000005,2.216613333333333,244.36503333333337,31.706666666666667,39.54666666666667,60.693333333333335,1.430862
2026-07-13 16:30:00,1451.9039999999998,332.16304,371.2016866666666,3.130673333333333,232.95518000000004,31.62666666666667,38.126666666666665,60.2,1.4519039999999999
2026-07-13 16:45:00,1408.5991666666669,322.50185833333336,365.10425,2.9098083333333338,233.7460083333333,31.59166666666667,38.05833333333334,59.84166666666667,1.4085991666666668
2026-07-13 17:00:00,1178.9316666666666,270.64401666666663,310.89922499999994,2.3267583333333337,241.61159166666667,31.450000000000003,36.90833333333333,61.15833333333333,1.1789316666666667
2026-07-13 17:15:00,976.0693333333332,230.20502666666667,265.3872666666667,2.350366666666667,239.39676,31.36,35.88666666666667,61.580000000000005,0.9760693333333332
2026-07-13 17:30:00,754.1286666666667,180.5706,210.52918666666665,2.785193333333333,235.31875333333332,31.186666666666667,34.86666666666667,62.446666666666665,0.7541286666666668
2026-07-13 17:45:00,610.956,146.84958666666668,172.19300666666666,2.668673333333333,242.1832,30.986666666666665,33.49333333333334,63.14666666666667,0.610956
2026-07-13 18:00:00,468.4913333333334,113.90428666666666,132.66853333333333,2.266713333333333,238.419,30.793333333333337,32.71333333333334,63.89333333333333,0.46849133333333337
2026-07-13 18:15:00,327.83133333333336,81.51832666666665,89.09354666666668,2.4514666666666667,227.57890666666663,30.553333333333327,31.57333333333333,64.47333333333333,0.32783133333333336
2026-07-13 18:30:00,222.05866666666668,56.91436,64.40322,2.258153333333333,232.46778000000003,30.42666666666666,30.76,64.58,0.22205866666666668
2026-07-13 18:45:00,131.44400000000002,35.53822,40.118406666666665,3.1060200000000004,238.99246,30.23333333333333,30.06000000000001,64.86666666666666,0.131444
2026-07-13 19:00:00,39.90533333333333,13.87158666666667,15.4081,2.063646666666666,237.43975333333336,30.106666666666676,29.4,65.16666666666666,0.039905333333333334
2026-07-13 19:15:00,0.0,3.631973333333333,3.9408266666666663,2.5808866666666663,232.88618666666665,30.03333333333334,28.92,64.99999999999999,0.0
2026-07-13 19:30:00,0.0,1.7027,2.0007333333333333,3.713133333333333,231.25336666666664,29.96666666666667,28.766666666666666,65.13333333333333,0.0
2026-07-13 22:00:00,0.0,0.0,0.1113076923076922,1.3361153846153846,203.68233076923076,29.161538461538463,27.00769230769231,68.77692307692308,0.0
2026-07-13 22:15:00,0.0,0.0,0.0797714285714285,1.3861285714285714,222.07067142857144,29.1,27.214285714285715,70.22857142857143,0.0
2026-07-14 05:30:00,0.0,0.8731777777777778,1.123888888888889,2.2392777777777777,240.1717888888889,25.433333333333334,23.888888888888893,84.18888888888888,0.0
2026-07-14 05:45:00,3.564285714285714,4.514707142857142,5.136964285714286,2.6523714285714286,237.2476000000001,25.35,23.757142857142856,84.56428571428572,0.003564285714285714
2026-07-14 06:00:00,51.95666666666667,16.777753333333333,19.067786666666667,2.4229199999999995,235.70154666666664,25.31333333333334,23.90666666666667,84.76,0.05195666666666667
2026-07-14 06:15:00,129.0966666666667,35.500033333333334,40.00478,2.12666,238.3959933333333,25.300000000000008,24.34666666666667,85.06666666666666,0.1290966666666667
2026-07-14 06:30:00,227.232,59.45403333333333,67.41468666666667,1.516986666666667,247.7687,25.35333333333333,25.02,85.1,0.227232
2026-07-14 06:45:00,337.738,86.72477333333335,99.96130666666669,1.5086400000000002,239.56220666666667,25.473333333333336,25.926666666666662,84.74000000000001,0.337738
2026-07-14 07:00:00,457.1293333333333,118.16664666666664,136.95551999999998,2.1454266666666664,237.90710666666664,25.61333333333333,26.93333333333333,84.15333333333334,0.45712933333333333
2026-07-14 07:15:00,614.2733333333332,157.87071333333333,181.63879333333333,2.5464266666666666,247.45933333333335,25.80666666666667,28.08,83.32666666666665,0.6142733333333332
2026-07-14 07:30:00,767.5566666666667,195.77164,223.20402,2.434393333333334,237.5250466666666,26.040000000000003,29.29333333333333,82.01333333333334,0.7675566666666668
2026-07-14 07:45:00,946.6393333333332,240.78829333333337,273.23352000000006,2.3776200000000003,235.5799,26.313333333333336,30.55333333333333,80.48666666666666,0.9466393333333332
2026-07-14 08:00:00,1086.7793333333334,268.27868666666666,299.33682000000005,2.338773333333333,228.3059133333333,26.62,31.926666666666662,78.82,1.0867793333333333
2026-07-14 08:15:00,1268.2940000000003,301.35711999999995,334.3736466666668,2.05578,242.98145333333332,26.7,32.599999999999994,78.33333333333333,1.2682940000000003
2026-07-14 08:30:00,1521.5813333333333,375.26796,417.78423333333336,2.199553333333333,244.5415933333333,27.1,34.35333333333333,76.78666666666666,1.5215813333333332
2026-07-14 08:45:00,1614.7473333333337,389.54863333333327,428.36909333333335,2.308053333333333,242.8738733333334,27.4,35.553333333333335,75.56,1.6147473333333338
2026-07-14 09:00:00,1637.8033333333335,433.2493733333334,473.78030666666666,2.5679799999999995,231.04415333333333,27.606666666666676,36.43333333333333,73.70666666666668,1.6378033333333335
2026-07-14 09:15:00,1757.0,417.9553333333333,451.57020666666665,2.3898266666666665,228.43131333333335,27.826666666666668,37.173333333333325,72.32666666666667,1.757
2026-07-14 09:30:00,2126.3413333333333,504.54287333333326,553.2215866666667,2.6451866666666666,253.7406866666667,28.213333333333328,38.773333333333326,71.18,2.1263413333333334
2026-07-14 09:45:00,2424.343333333333,567.1806199999999,613.96694,2.5793466666666665,236.5228,28.62666666666667,41.02666666666666,69.47333333333333,2.424343333333333
2026-07-14 10:00:00,2101.3086666666663,545.75242,593.3362,2.779386666666667,237.68678000000003,28.826666666666664,41.62,67.98666666666666,2.1013086666666663
2026-07-14 10:15:00,2932.7433333333333,688.9388533333333,733.7112733333332,2.845246666666667,240.8805,28.96666666666668,41.986666666666665,66.80666666666667,2.9327433333333333
2026-07-14 10:30:00,2771.0860000000007,632.2239533333334,662.5057199999998,2.483366666666667,248.68712,29.22666666666667,42.79999999999999,65.72,2.771086000000001
2026-07-14 10:45:00,3103.8213333333333,747.9795266666666,791.62462,2.7099666666666664,239.76028666666664,29.56666666666667,45.00666666666667,64.94,3.1038213333333333
2026-07-14 11:00:00,3205.690666666667,813.8424533333334,868.0197066666666,2.0559133333333337,250.79698,29.93333333333333,47.620000000000005,64.25333333333334,3.205690666666667
2026-07-14 11:15:00,2981.5513333333333,767.5454800000001,802.7271666666668,1.805,245.60468666666665,30.2,48.12,64.26666666666668,2.9815513333333334
2026-07-14 11:30:00,2794.314,692.1275533333334,729.5032600000001,2.45624,240.3686,30.266666666666666,45.86666666666667,63.57333333333333,2.794314
2026-07-14 11:45:00,3246.104666666667,843.8150066666668,888.5352133333333,2.413860000000001,238.73874,30.51333333333333,47.68666666666668,63.97333333333333,3.246104666666667
2026-07-14 12:00:00,3452.662666666666,838.3801933333335,887.1427866666667,2.6678533333333334,249.68862666666664,30.85333333333333,49.41333333333333,62.39333333333334,3.452662666666666
2026-07-14 12:15:00,2747.190666666667,617.8747733333332,644.5806266666665,2.035066666666667,236.1236933333333,30.820000000000004,47.193333333333335,62.373333333333335,2.747190666666667
2026-07-14 12:30:00,2614.284,695.6253266666666,713.7902133333333,2.2329533333333336,243.97627333333332,30.866666666666664,46.27333333333333,62.82666666666667,2.614284
2026-07-14 12:45:00,2455.029333333334,588.70812,619.2506133333335,2.21568,246.70930666666663,31.18,46.34666666666667,61.95333333333334,2.455029333333334
2026-07-14 13:00:00,2915.417333333333,659.9732133333333,695.2029799999999,2.6908066666666666,250.68048666666667,31.16,44.95333333333333,61.54666666666669,2.915417333333333
2026-07-14 13:15:00,2641.1,550.95858,588.9564066666666,1.7489666666666666,242.59790666666663,31.25333333333333,45.82000000000001,61.11333333333334,2.6411
2026-07-14 13:30:00,2485.7326666666672,648.4913066666668,686.8358333333332,1.92244,250.85557333333333,31.42,44.626666666666665,59.79333333333333,2.4857326666666673
2026-07-14 13:45:00,2503.0426666666667,641.7462066666666,681.6828399999998,2.45948,248.3251,31.580000000000005,45.62666666666667,59.38,2.5030426666666665
2026-07-14 14:00:00,2958.258666666666,665.9387933333334,698.1913733333332,2.03714,246.6136133333333,32.01333333333333,46.42666666666666,57.63999999999999,2.958258666666666
2026-07-14 14:15:00,2500.6933333333336,583.3794999999999,627.4200933333333,2.5509133333333334,245.53198000000003,31.953333333333337,47.14,58.14,2.5006933333333334
2026-07-14 14:30:00,2900.2086666666664,670.21478,725.69856,1.9557066666666667,254.68432666666664,32.21333333333334,46.50666666666667,57.21333333333333,2.9002086666666664
2026-07-14 14:45:00,2240.116,532.5317866666667,580.95198,2.1941866666666665,243.7144066666667,32.013333333333335,45.57333333333335,57.940000000000005,2.240116
2026-07-14 15:00:00,2722.170666666667,638.9652266666667,702.0502733333334,1.9924666666666668,239.79366666666667,32.14,45.24666666666667,57.11333333333334,2.722170666666667
2026-07-14 15:15:00,2275.208,542.1211866666667,592.9148333333331,2.2017333333333338,245.0683,32.39333333333334,45.633333333333326,56.37333333333335,2.275208
2026-07-14 15:30:00,1975.6600000000003,441.1533600000001,495.1881733333333,2.171073333333333,247.18632666666664,32.00000000000001,42.220000000000006,57.38666666666667,1.9756600000000004
2026-07-14 15:45:00,1718.7220000000002,406.96390666666673,447.8522133333333,1.9257266666666664,261.74612666666667,32.18666666666667,41.84666666666667,56.24666666666667,1.7187220000000003
2026-07-14 16:00:00,1650.0426666666665,385.6672266666666,435.8285866666667,2.26654,252.41645333333332,32.14666666666667,41.09333333333333,56.27333333333333,1.6500426666666665
2026-07-14 16:15:00,1427.964,321.96942000000007,359.7807399999999,2.8848266666666667,258.1057866666667,31.826666666666664,38.61333333333334,56.66666666666666,1.427964
2026-07-14 16:30:00,1362.9399999999998,320.6923933333333,362.3378,2.0185533333333336,236.35364666666663,32.08,39.43333333333333,57.32000000000001,1.3629399999999998
2026-07-14 16:45:00,974.9833333333332,228.94014,255.80866,1.8872133333333327,268.1305933333333,31.83333333333334,37.70666666666667,57.73333333333335,0.9749833333333332
2026-07-14 17:00:00,1114.8486666666663,256.02556666666663,290.3397999999999,2.44446,251.36228,31.659999999999997,36.82,58.260000000000005,1.1148486666666664
2026-07-14 17:15:00,999.1646666666668,235.59920666666665,263.9822066666666,2.5217266666666664,243.48666000000003,31.67333333333333,37.086666666666666,58.386666666666656,0.9991646666666668
